universe,family,config,regime,seconds,n_rejections,dev_n,dev_days,dev_net,dev_exp,dev_pf,dev_win,val_n,val_days,val_net,val_exp,val_exp_r,val_pf,val_win,val_ci95,val_p_le0,val_ex_best_trade,val_ex_best_day,val_windows_pos,val_windows_n,val_windows_with_trades,val_net_long,val_net_short,val_n_long,val_n_short,val_cost_share,val_maxdd,val_hold_min,devval_final_equity,devval_shadow_equity,devval_paused,devval_paused_at,devval_exposure,devval_acct_maxdd,trades_file,val_by_sym_net,val_syms_positive,is_base,trial_id
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",base,4.6,4.0,46,41.0,1.993267900516575,0.0433319108807951,1.149567297914315,0.4347826086956521,28,26.0,-0.8809046064561881,-0.0314608788020067,-0.0314608788020067,0.8545181752617732,0.5,"[-0.22652719679264288, 0.2026328285883176]",0.591,-2.5214976148711807,-2.5214976148711807,1,3,3.0,1.4738227578085117,-2.3547273642647,12.0,16.0,0.1152187505249774,2.1463793193976617,288.8917330529762,100.95048247101754,100.95048247101754,False,,0.1340079730144127,3.754116737864635,F4_channel_bo_47407902_base.parquet,"{'xyz:GOOGL': -1.04, 'xyz:MU': -0.44, 'xyz:NVDA': -0.25, 'xyz:SNDK': 0.86}",1.0,,110
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",base,4.6,2.0,45,41.0,1.9227390431251523,0.04272753429167,1.1302214401847357,0.5333333333333333,24,23.0,2.508225918828812,0.1045094132845338,0.1045094132845338,1.5320172026474943,0.5416666666666666,"[-0.16398823679527802, 0.3891897514278169]",0.247,0.8617617388886527,0.8617617388886527,3,3,3.0,4.545166740899512,-2.0369408220707004,12.0,12.0,0.0811354320658331,2.009719771924748,291.74878277777776,104.19090538544646,104.19090538544646,False,,0.1239905959317182,3.469797885256241,F4_channel_bo_42345932_base.parquet,"{'xyz:GOOGL': 1.79, 'xyz:MU': -0.8, 'xyz:NVDA': 0.26, 'xyz:SNDK': 1.27}",3.0,,111
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",adverse,4.1,18.0,65,41.0,17.702905550862138,0.2723523930901867,1.4942767065696576,0.5230769230769231,37,26.0,14.7291491724464,0.3980851127688216,0.3980851127688216,1.984309159176576,0.5945945945945946,"[-0.14925531083169075, 1.1762282092520329]",0.087,7.0232276411522,7.0232276411522,2,3,3.0,15.730667932105815,-1.001518759659418,22.0,15.0,0.1001787467951678,6.472419752733224,246.4116906653153,108.23506415544564,132.73754588184784,True,2026-06-29 16:52:27.017871+00:00,0.1562915261167331,10.385209713993362,F4_channel_bo_18908481_adverse.parquet,"{'xyz:GOOGL': 7.75, 'xyz:META': 1.37, 'xyz:MU': -2.83, 'xyz:NVDA': -2.76, 'xyz:SNDK': 11.2}",3.0,,112
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=15m)",adverse,3.9,18.0,56,41.0,11.32291822751648,0.2021949683485085,1.3622633742651664,0.5178571428571429,36,26.0,2.9087691888595835,0.0807991441349884,0.0807991441349884,1.197764444252446,0.5555555555555556,"[-0.25648011189134706, 0.5342752789422063]",0.366,-2.4299311956597025,-2.4299311956597025,2,3,3.0,2.2206828940196024,0.6880862948399824,22.0,14.0,0.2089264659048419,6.464434122105192,251.75213392546297,104.79111465821292,115.0028914237396,True,2026-06-26 15:14:54.044421+00:00,0.1567003986507206,10.913012150087198,F4_channel_bo_77156677_adverse.parquet,"{'xyz:GOOGL': 5.39, 'xyz:META': -1.13, 'xyz:MU': -2.89, 'xyz:NVDA': -2.81, 'xyz:SNDK': 4.35}",2.0,,113
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",adverse,4.4,4.0,46,41.0,1.3789950773870556,0.0299781538562403,1.1027486156103108,0.4347826086956521,28,26.0,-1.027010181556222,-0.0366789350555793,-0.0366789350555793,0.8285638950735297,0.5,"[-0.2263686749992115, 0.19267594111278327]",0.616,-2.6617468871858048,-2.6617468871858048,1,3,3.0,1.3880193843440134,-2.415029565900236,12.0,16.0,0.1919382387092742,2.193624104976552,288.8917330529762,100.18574865342671,100.18574865342671,False,,0.1340079730144127,4.00776115343534,F4_channel_bo_47407902_adverse.parquet,"{'xyz:GOOGL': -1.07, 'xyz:MU': -0.49, 'xyz:NVDA': -0.4, 'xyz:SNDK': 0.93}",1.0,,114
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",adverse,4.5,2.0,45,41.0,1.365995427973633,0.0303554539549696,1.0926308544737708,0.5333333333333333,24,23.0,2.1047518224761426,0.0876979926031726,0.0876979926031726,1.4518855138130458,0.5416666666666666,"[-0.1685823804617194, 0.3553780423797284]",0.267,0.4700151168465596,0.4700151168465596,2,3,3.0,4.2098788958510855,-2.105127073374942,12.0,12.0,0.1351719784522317,2.0799071593704133,291.74878277777776,103.22371560022344,103.22371560022344,False,,0.1239905959317182,3.518566800864619,F4_channel_bo_42345932_adverse.parquet,"{'xyz:GOOGL': 1.39, 'xyz:MU': -0.83, 'xyz:NVDA': 0.23, 'xyz:SNDK': 1.32}",3.0,,115
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",standard_fee,3.8,18.0,65,41.0,13.164310838573162,0.2025278590549717,1.3748944329219586,0.5230769230769231,37,26.0,10.760778784674727,0.2908318590452629,0.2908318590452629,1.741681228867896,0.5675675675675675,"[-0.20866832808782498, 1.0006900140204187]",0.158,3.888528322765677,3.888528322765677,2,3,3.0,12.353517025348632,-1.5927382406739017,22.0,15.0,0.2354886492769727,6.691401558566174,246.4116906653153,106.69018126864184,124.12482702219044,True,2026-06-26 18:37:27.635158+00:00,0.1562915261167331,10.34650118151876,F4_channel_bo_18908481_standard_fee.parquet,"{'xyz:GOOGL': 6.39, 'xyz:META': 0.8, 'xyz:MU': -2.68, 'xyz:NVDA': -2.73, 'xyz:SNDK': 8.99}",3.0,,116
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=15m)",standard_fee,3.9,18.0,56,41.0,7.180396662679067,0.1282213689764119,1.2331050067532587,0.5178571428571429,36,26.0,-0.5615786061257103,-0.0155994057257141,-0.0155994057257141,0.9631024633509172,0.5,"[-0.32675891638218196, 0.39256528982685723]",0.559,-5.07809086067043,-5.07809086067043,2,3,3.0,-0.3418143629611515,-0.2197642431645579,22.0,14.0,0.4865565174393296,7.566532067754659,251.75213392546297,103.87484510595009,107.22087671628798,True,2026-06-26 14:07:26.333440+00:00,0.1567003986507206,10.34016816175476,F4_channel_bo_77156677_standard_fee.parquet,"{'xyz:GOOGL': 3.56, 'xyz:META': -1.69, 'xyz:MU': -2.71, 'xyz:NVDA': -3.39, 'xyz:SNDK': 3.67}",2.0,,117
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",standard_fee,4.5,4.0,46,41.0,-0.7797124147626788,-0.0169502698861451,0.9447479069007072,0.4130434782608695,28,26.0,-2.240972095640116,-0.0800347177014327,-0.0800347177014327,0.654081286568704,0.4642857142857143,"[-0.26944925534206804, 0.1517148348675208]",0.766,-3.8458989564864186,-3.8458989564864186,1,3,3.0,0.806913811607659,-3.047885907247774,12.0,16.0,0.5151616926098944,2.972965173506214,288.8917330529762,96.79090917480244,96.79090917480244,False,,0.1340079730144127,5.175109970753027,F4_channel_bo_47407902_standard_fee.parquet,"{'xyz:GOOGL': -1.27, 'xyz:MU': -0.64, 'xyz:NVDA': -0.8, 'xyz:SNDK': 0.46}",1.0,,118
stocks,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",standard_fee,4.3,2.0,45,41.0,-0.7020193931590675,-0.0156004309590903,0.9534906087888269,0.5111111111111111,24,23.0,0.5818366549422995,0.0242431939559291,0.0242431939559291,1.113735280319392,0.5,"[-0.2186337901448974, 0.27499391043099153]",0.437,-1.023090205904003,-1.023090205904003,2,3,3.0,3.3023714072857207,-2.720534752343421,12.0,12.0,0.3827548279322939,2.596384280603674,291.74878277777776,99.6087672356994,99.6087672356994,False,,0.1239905959317182,4.247308560410104,F4_channel_bo_42345932_standard_fee.parquet,"{'xyz:GOOGL': 0.38, 'xyz:MU': -0.9, 'xyz:NVDA': 0.12, 'xyz:SNDK': 0.98}",3.0,,119
stocks,R,"R:channel_bo(atr_mult=1.5, n=8, tf=15m)",base,3.9,,76,,19.87059059741293,,1.4887984984890148,,47,,14.686020592497725,0.3124685232446324,,1.7959346286978166,0.4468085106382978,,,,,2,3,,,,,,,,,,,,,,,,,,False,120
stocks,R,"R:channel_bo(atr_mult=1.5, n=16, tf=15m)",base,3.8,,59,,13.673690643617867,,1.3852999655910951,,35,,3.437238432972889,0.0982068123706539,,1.2164533701109432,0.5714285714285714,,,,,2,3,,,,,,,,,,,,,,,,,,False,121
stocks,R,"R:channel_bo(atr_mult=1.0, n=12, tf=15m)",base,3.8,,79,,-5.174085296642351,,0.906966581119451,,39,,22.19067297556083,0.56899161475797,,2.452630930513631,0.5128205128205128,,,,,2,3,,,,,,,,,,,,,,,,,,False,122
stocks,R,"R:channel_bo(atr_mult=2.0, n=12, tf=15m)",base,3.7,,66,,10.984478333327596,,1.334172245199513,,38,,1.5272152209798606,0.0401898742363121,,1.1089501231661665,0.5263157894736842,,,,,2,3,,,,,,,,,,,,,,,,,,False,123
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=15m)",base,1.0,0.0,17,13.0,0.4772389572461755,0.0280728798380103,1.072202330913617,0.5294117647058824,7,6.0,0.0983822052067924,0.0140546007438274,0.0140546007438274,1.047318037099251,0.5714285714285714,"[-0.4814925768392693, 0.5625366984525185]",0.469,-0.8530072598258492,-0.8530072598258492,1,2,2.0,1.6304737012644226,-1.5320914960576302,4.0,3.0,0.3167704183184064,1.0808264352309134,199.28571428571428,100.57562116245296,100.57562116245296,False,,0.0829436377061284,5.0254858254197785,F1_ma_trend_14202865_base.parquet,"{'BTC': -1.13, 'ETH': 1.23}",1.0,,124
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=15m)",base,1.2,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,125
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=False, slow=80, tf=15m)",base,0.8,0.0,7,6.0,-3.1375270630308965,-0.4482181518615566,0.3214876758378076,0.2857142857142857,7,6.0,0.5046134191692865,0.072087631309898,0.072087631309898,1.231108996242776,0.4285714285714285,"[-0.44681221561528867, 0.42352142708514845]",0.375,-1.2110854433313616,-0.3072057192490763,1,2,2.0,1.6817705026990402,-1.1771570835297536,4.0,3.0,0.2422235764276827,1.1752007785802416,195.0,97.3670863561384,97.3670863561384,False,,0.0423332512921486,3.8214208221350816,F1_ma_trend_1234827_base.parquet,"{'BTC': -1.2, 'ETH': 1.7}",1.0,,126
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=15m)",base,0.8,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,127
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=False, tf=15m)",base,1.0,0.0,40,18.0,-10.901563704657876,-0.2725390926164469,0.4132254561074734,0.425,18,10.0,-2.062615540385773,-0.114589752243654,-0.114589752243654,0.6921706882136189,0.5555555555555556,"[-0.4166051159448143, 0.22560554665071195]",0.753,-4.184331759541818,-3.693311117119621,0,2,1.0,-2.394854137567845,0.3322385971820711,9.0,9.0,0.4969410068407141,4.846954521838687,74.16666666666667,89.69691704334626,87.03582075495638,True,2026-06-03 16:00:00+00:00,0.0642382476002953,10.30308295665374,F2_bb_mr_58089639_base.parquet,"{'BTC': -1.42, 'ETH': -0.64}",0.0,,128
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=True, tf=15m)",base,1.0,0.0,14,9.0,-1.4534626589585615,-0.1038187613541829,0.67604864802227,0.5,5,3.0,0.0417710529460269,0.0083542105892053,0.0083542105892053,1.041860472072975,0.8,,,-0.4516036636394667,-0.4516036636394667,1,2,1.0,-0.8459141365234193,0.8876851894694462,2.0,3.0,0.6379991662638843,0.9978638767667974,48.0,98.5883083939875,98.5883083939875,False,,0.0157519074575436,3.545167518689368,F2_bb_mr_41233371_base.parquet,"{'BTC': -0.11, 'ETH': 0.15}",1.0,,129
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=False, tf=15m)",base,1.0,0.0,21,14.0,-3.289502693091373,-0.1566429853853034,0.6386506606155021,0.5238095238095238,8,6.0,-3.9098372504329655,-0.4887296563041207,-0.4887296563041207,0.0744610698990237,0.375,"[-0.9014600805207424, -0.05264593148901225]",0.99,-4.185164536331203,-4.185164536331203,0,2,1.0,-1.6891453133298988,-2.2206919371030662,4.0,4.0,3.1880791503300485,3.909837250432965,69.375,92.80066005647568,92.80066005647568,False,,0.0347034211174009,7.243350621626604,F2_bb_mr_62797169_base.parquet,"{'BTC': -1.69, 'ETH': -2.22}",0.0,,130
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=True, tf=15m)",base,0.9,0.0,6,4.0,-0.3731010894173426,-0.0621835149028904,0.8211646697433345,0.5,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,99.62689891058268,99.62689891058268,False,,0.0059069652965788,2.086282888743881,F2_bb_mr_91805289_base.parquet,,,,131
crypto15,F3,"F3:vol_comp_bo(pct=0.1, tf=15m, trail_atr=2.0)",base,1.0,0.0,5,5.0,2.9404645452649643,0.5880929090529928,4.359225221968749,0.6,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,102.94046454526496,102.94046454526496,False,,0.0130445483632783,0.6202193373978986,F3_vol_comp_bo_78810186_base.parquet,,,,132
crypto15,F3,"F3:vol_comp_bo(pct=0.2, tf=15m, trail_atr=2.0)",base,1.0,0.0,6,6.0,2.960114663497947,0.4933524439163245,4.381673774490559,0.6666666666666666,2,1.0,-1.5348586910056303,-0.7674293455028152,-0.7674293455028152,0.0,0.0,,,-0.7676219804499493,0.0,0,2,1.0,-0.7676219804499494,-0.767236710555681,1.0,1.0,,1.5348586910056303,52.5,101.42525597249232,101.42525597249232,False,,0.0191976372138813,1.534858691005624,F3_vol_comp_bo_30220280_base.parquet,{'BTC': -1.53},0.0,,133
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=15m)",base,0.9,0.0,34,18.0,-9.306347489289228,-0.2737161026261537,0.5621874342849343,0.2647058823529412,16,10.0,3.3784825059620003,0.211155156622625,0.211155156622625,1.4092294047438023,0.375,"[-0.42336447488546725, 1.3093272240161318]",0.292,-0.3496410706877384,-0.3496410706877384,1,2,2.0,2.519381568761632,0.8591009372003686,8.0,8.0,0.197502433455966,3.2687871563172406,167.8125,92.3609689680342,94.0721350166728,True,2026-06-16 15:45:00+00:00,0.1171548117154811,10.71369104295519,F4_channel_bo_5598738_base.parquet,"{'BTC': 2.28, 'ETH': 1.1}",2.0,,134
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=15m)",base,1.0,0.0,27,18.0,-8.111311072825838,-0.3004189286231792,0.5590961363890573,0.2962962962962963,12,8.0,4.623022764021369,0.3852518970017807,0.3852518970017807,2.1234780690592427,0.5833333333333334,"[-0.16396658805125916, 1.2966380070453218]",0.111,0.8948991873716299,0.8948991873716299,1,2,1.0,2.078609095934284,2.544413668087086,6.0,6.0,0.1660056574733458,2.12253703757094,208.75,91.5555055244014,96.51171169119549,True,2026-06-17 18:15:00+00:00,0.1033718926901304,10.555357181621474,F4_channel_bo_91429361_base.parquet,"{'BTC': 2.01, 'ETH': 2.61}",2.0,,135
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=False, slow=40, tf=1h)",base,0.9,0.0,3,2.0,-0.9264882241355084,-0.3088294080451694,0.313978474682958,0.3333333333333333,4,3.0,-0.2520325392041915,-0.0630081348010478,-0.0630081348010478,0.6208921594647431,0.5,,,-0.582320437079581,-0.582320437079581,0,2,1.0,0.3305767154153682,-0.5826092546195597,3.0,1.0,0.4762838307906489,0.5826092546195597,180.0,98.82147923666032,98.82147923666032,False,,0.0199360078759537,1.5090974787550664,F1_ma_trend_2622997_base.parquet,"{'BTC': -0.58, 'ETH': 0.33}",1.0,,136
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=10, filter=True, slow=40, tf=1h)",base,0.9,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,137
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=False, slow=80, tf=1h)",base,0.9,0.0,3,2.0,-0.8814451663148032,-0.2938150554382677,0.3248116895029278,0.3333333333333333,1,1.0,-0.1681789551518304,-0.1681789551518304,-0.1681789551518304,0.0,0.0,,,0.0,0.0,0,2,1.0,-0.1681789551518304,0.0,1.0,0.0,,0.1681789551518304,180.0,98.95037587853336,98.95037587853336,False,,0.0120600541471818,1.0496241214666355,F1_ma_trend_56979913_base.parquet,{'ETH': -0.17},0.0,,138
crypto15,F1,"F1:ma_trend(atr_mult=2.0, fast=20, filter=True, slow=80, tf=1h)",base,0.8,0.0,0,,0.0,,,,0,,0.0,,,,,,,,,0,2,0.0,,,,,,,,,,,,,,,,,,139
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=False, tf=1h)",base,1.1,0.0,14,12.0,-2.2008665980701507,-0.1572047570050107,0.4724401668601917,0.4285714285714285,7,7.0,1.3882244754993835,0.1983177822141976,0.1983177822141976,3.005104914500694,0.4285714285714285,"[-0.1553488714429681, 0.6185999365177535]",0.175,0.1181806711135755,0.1181806711135755,1,2,1.0,0.0973299490702847,1.2908945264290983,3.0,4.0,0.2254685734061665,0.5779378631029884,165.0,99.18735787742926,99.18735787742926,False,,0.0484863401427516,3.342595026731672,F2_bb_mr_31875067_base.parquet,"{'BTC': 0.12, 'ETH': 1.27}",2.0,,140
crypto15,F2,"F2:bb_mr(k=2.0, max_bars=8, n=20, regime=True, tf=1h)",base,1.0,0.0,4,4.0,0.0431004440350048,0.0107751110087512,1.1993666170863284,0.75,2,2.0,0.6841131039389096,0.3420565519694548,0.3420565519694548,inf,1.0,,,0.1144071934872674,0.1144071934872674,1,2,1.0,0.5697059104516421,0.1144071934872674,1.0,1.0,0.1691463376375023,-0.0,45.0,100.72721354797392,100.72721354797392,False,,0.0091065714988924,0.2161868655088881,F2_bb_mr_49127123_base.parquet,"{'BTC': 0.11, 'ETH': 0.57}",2.0,,141
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=False, tf=1h)",base,1.1,0.0,12,11.0,-2.815544726622421,-0.2346287272185351,0.4932329460479953,0.3333333333333333,5,5.0,0.3616624649792536,0.0723324929958507,0.0723324929958507,1.9323292411083424,0.4,"[-0.17240749079720416, 0.4082031434671592]",0.338,-0.3344560692373102,-0.3344560692373102,1,2,1.0,0.7495752848639045,-0.3879128198846508,2.0,3.0,0.426744005272211,0.3879128198846508,123.0,97.54611773835684,97.54611773835684,False,,0.0334728033472803,4.126001971572663,F2_bb_mr_20974738_base.parquet,"{'BTC': 0.66, 'ETH': -0.3}",1.0,,142
crypto15,F2,"F2:bb_mr(k=2.5, max_bars=8, n=20, regime=True, tf=1h)",base,0.9,0.0,4,4.0,-0.5814649773618396,-0.1453662443404599,0.4178964117666942,0.75,2,2.0,0.2940802467488128,0.1470401233744064,0.1470401233744064,2.066955242113741,0.5,,,-0.2756256637028292,-0.2756256637028292,1,2,1.0,0.5697059104516421,-0.2756256637028292,1.0,1.0,0.2103975289336082,0.2756256637028292,67.5,99.71261526938696,99.71261526938696,False,,0.0068914595126753,1.15172020165636,F2_bb_mr_61401828_base.parquet,{'ETH': 0.29},1.0,,143
crypto15,F3,"F3:vol_comp_bo(pct=0.1, tf=1h, trail_atr=2.0)",base,0.9,0.0,3,3.0,-0.0362917548615487,-0.0120972516205162,0.9415168044189864,0.3333333333333333,2,2.0,1.6468429701116492,0.8234214850558246,0.8234214850558246,inf,1.0,,,0.182920099699448,0.182920099699448,1,2,1.0,0.1829200996994481,1.4639228704122011,1.0,1.0,0.0548763868778284,-0.0,330.0,101.6105512152501,101.6105512152501,False,,0.0236278611863155,0.620550134119739,F3_vol_comp_bo_18581872_base.parquet,{'BTC': 1.65},1.0,,144
crypto15,F3,"F3:vol_comp_bo(pct=0.2, tf=1h, trail_atr=2.0)",base,0.9,0.0,4,4.0,-0.0912335868377384,-0.0228083967094346,0.8649375693318279,0.25,2,2.0,1.6468429701116492,0.8234214850558246,0.8234214850558246,inf,1.0,,,0.182920099699448,0.182920099699448,1,2,1.0,0.1829200996994481,1.4639228704122011,1.0,1.0,0.0548763868778284,-0.0,330.0,101.5556093832739,101.5556093832739,False,,0.0265813438346049,0.6754919660959331,F3_vol_comp_bo_97149662_base.parquet,{'BTC': 1.65},1.0,,145
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=12, tf=1h)",base,1.0,0.0,17,16.0,-0.6819143638866025,-0.0401126096403883,0.865053796514607,0.4705882352941176,9,8.0,-0.3114455160317569,-0.0346050573368618,-0.0346050573368618,0.906048530661117,0.3333333333333333,"[-0.5234172101576279, 0.7382449148059209]",0.552,-2.7903549099297504,-2.7903549099297504,0,2,1.0,-0.7291623856236461,0.4177168695918891,5.0,4.0,0.2510234851610948,1.981788908052288,220.0,99.00664012008164,99.00664012008164,False,,0.1033718926901304,3.197128390554724,F4_channel_bo_69340594_base.parquet,"{'BTC': -0.42, 'ETH': 0.11}",1.0,,146
crypto15,F4,"F4:channel_bo(atr_mult=1.5, n=24, tf=1h)",base,1.0,0.0,12,12.0,1.5892249295878318,0.132435410798986,1.6214844367181032,0.5833333333333334,7,7.0,-0.4294666458905585,-0.0613523779843655,-0.0613523779843655,0.867706341629305,0.2857142857142857,"[-0.748825097180151, 0.8749112790997553]",0.575,-2.908376039788552,-2.908376039788552,0,2,1.0,-0.9158319733219672,0.4863653274314088,4.0,3.0,0.2290550692592077,1.913140450212768,214.28571428571428,101.15975828369729,101.15975828369729,False,,0.0775289195175978,2.990456466389801,F4_channel_bo_36427083_base.parquet,"{'BTC': -0.35, 'ETH': -0.08}",0.0,,147
crypto15,F5,"F5:trend_pullback(defn=A, max_bars=16, target_r=1.5)",base,0.9,0.0,27,17.0,7.38952153552821,0.2736859827973411,2.187990737227902,0.5925925925925926,13,9.0,-2.5886502225832864,-0.1991269401987143,-0.1991269401987143,0.5005069449541789,0.2307692307692307,"[-0.5462098720879416, 0.25305821828922115]",0.808,-3.866158225400704,-3.866158225400704,0,2,1.0,-1.5338352485278786,-1.054814974055408,5.0,8.0,0.4970586977904204,3.866158225400704,133.84615384615384,104.80087131294492,104.80087131294492,False,,0.0863893674624661,3.86615822540071,F5_trend_pullback_32351268_base.parquet,"{'BTC': -3.86, 'ETH': 1.28}",1.0,,148
crypto15,F5,"F5:trend_pullback(defn=A, max_bars=16, target_r=2.0)",base,1.0,0.0,26,17.0,8.972019662228416,0.3450776793164775,2.5194757862827206,0.6153846153846154,13,9.0,-1.6973544724862155,-0.1305657286527858,-0.1305657286527858,0.6724869340934876,0.2307692307692307,"[-0.5462098720879416, 0.4159268674450209]",0.697,-3.424992170611997,-3.424992170611997,0,2,1.0,-1.0837055532195148,-0.613648919266701,5.0,8.0,0.3699463499213914,3.424992170611997,136.15384615384616,107.27466518974222,107.27466518974222,False,,0.0878661087866108,3.4249921706120148,F5_trend_pullback_51521560_base.parquet,"{'BTC': -3.42, 'ETH': 1.73}",1.0,,149
crypto15,F5,"F5:trend_pullback(defn=B, max_bars=16, target_r=1.5)",base,1.0,0.0,21,17.0,0.5542202449375971,0.0263914402351236,1.0728609152422732,0.5238095238095238,9,7.0,0.0387211822197404,0.0043023535799711,0.0043023535799711,1.0129281702445518,0.4444444444444444,"[-0.4428611939242033, 0.6964091026349698]",0.502,-1.1901669642954011,-1.1901669642954011,0,2,1.0,-0.3211557439311538,0.3598769261508943,3.0,6.0,0.2749660520208031,2.3546033062706475,151.66666666666666,100.59294142715736,100.59294142715736,False,,0.0654688653704159,2.739292461784217,F5_trend_pullback_69907634_base.parquet,"{'BTC': -1.19, 'ETH': 1.23}",1.0,,150
crypto15,F5,"F5:trend_pullback(defn=B, max_bars=16, target_r=2.0)",base,1.0,0.0,21,17.0,1.7980522083228108,0.0856215337296576,1.2363820714751068,0.5238095238095238,9,7.0,0.4839679668809271,0.0537742185423252,0.0537742185423252,1.1615864989152238,0.4444444444444444,"[-0.42782331598951717, 0.8030792199207202]",0.44,-1.190166964295401,-1.190166964295401,0,2,1.0,-0.3211557439311538,0.805123710812081,3.0,6.0,0.2397024460384836,2.3546033062706475,151.66666666666666,102.28202017520375,102.28202017520375,False,,0.0679301009106571,2.5084993375819096,F5_trend_pullback_37630138_base.parquet,"{'BTC': -1.19, 'ETH': 1.67}",1.0,,151
crypto15,F6,"F6:orb(or_min=30, target_r=2.0)",base,0.8,0.0,32,18.0,-7.492497008809297,-0.2341405315252905,0.5936708687907282,0.3125,17,11.0,0.3902978666914534,0.0229586980406737,0.0229586980406737,1.0509967983763682,0.4705882352941176,"[-0.5046928910065371, 0.6130328343388424]",0.467,-1.2616725552597732,-2.5111841845973446,1,2,2.0,-1.1291344739815985,1.519432340673052,11.0,6.0,0.269077005805078,2.507228767650582,143.8235294117647,90.78236835044584,92.8978008578822,True,2026-06-18 14:30:00+00:00,0.1016490278119616,10.557131177712732,F6_orb_63354631_base.parquet,"{'BTC': -3.01, 'ETH': 3.4}",1.0,,152
crypto15,F6,"F6:orb(or_min=30, target_r=None)",base,0.8,0.0,28,18.0,-5.556114246180002,-0.1984326516492857,0.677349839160322,0.2857142857142857,15,11.0,3.272263612761353,0.2181509075174235,0.2181509075174235,1.4259300526191796,0.4,"[-0.5042980165490901, 1.3781092235530201]",0.313,-2.6955380391698545,-2.6955380391698545,0,2,2.0,1.937185126660811,1.3350784861005418,10.0,5.0,0.18346228764598,2.5072287676505822,178.0,93.33063667982806,97.71614936658138,True,2026-06-18 14:30:00+00:00,0.1151858232832882,10.668325856760047,F6_orb_72867030_base.parquet,"{'BTC': 2.61, 'ETH': 0.66}",2.0,,153
crypto15,F6,"F6:orb(or_min=60, target_r=2.0)",base,0.8,0.0,29,18.0,-1.8755711369178885,-0.064674866790272,0.86053280710529,0.3793103448275862,10,8.0,2.664500132137487,0.2664500132137487,0.2664500132137487,2.121435337286368,0.5,"[-0.3908740526745364, 0.7493508985732755]",0.207,1.0281166636292347,0.7052936540706993,1,2,1.0,0.5775010763012547,2.086999055836232,6.0,4.0,0.1889983391830589,1.3768118038514563,175.5,100.7889289952196,100.7889289952196,False,,0.0895889736647797,6.842661049228283,F6_orb_37528319_base.parquet,"{'BTC': 0.85, 'ETH': 1.81}",2.0,,154
crypto15,F6,"F6:orb(or_min=60, target_r=None)",base,0.8,0.0,25,18.0,-3.121482832422035,-0.1248593132968814,0.7630708802085489,0.36,8,8.0,4.339602751395187,0.5424503439243984,0.5424503439243984,2.826452855641518,0.375,"[-0.42608784973334435, 1.6722463566008303]",0.158,0.7340232966721403,0.7340232966721403,1,2,1.0,2.223874052957514,2.1157286984376737,5.0,3.0,0.1297882588987725,1.3768118038514563,219.375,101.21811991897316,101.21811991897316,False,,0.0982032980556239,8.197582783860653,F6_orb_96227101_base.parquet,"{'BTC': 3.18, 'ETH': 1.15}",2.0,,155
